Time (s),Current (A)
6.069999999999982e-10,1.4878932174270132e-20
6.079999999999982e-10,1.4895687728520438e-20
6.089999999999982e-10,1.4895687728520438e-20
6.099999999999982e-10,1.4895687728520438e-20
6.109999999999982e-10,1.4920821059895894e-20
6.119999999999982e-10,1.491244328277074e-20
6.129999999999982e-10,1.4929198837021045e-20
6.139999999999982e-10,1.4962709945521654e-20
6.149999999999982e-10,1.4971087722646807e-20
6.159999999999982e-10,1.5012976608272567e-20
6.169999999999982e-10,1.5012976608272567e-20
6.179999999999982e-10,1.5012976608272567e-20
6.189999999999982e-10,1.5012976608272567e-20
6.199999999999982e-10,1.5012976608272567e-20
6.209999999999982e-10,1.502973216252287e-20
6.219999999999982e-10,1.502973216252287e-20
6.229999999999982e-10,1.502973216252287e-20
6.239999999999982e-10,1.5012976608272567e-20
6.249999999999982e-10,1.5012976608272567e-20
6.259999999999981e-10,1.5004598831147414e-20
6.269999999999981e-10,1.5004598831147414e-20
6.279999999999981e-10,1.4996221054022264e-20
6.289999999999981e-10,1.4979465499771957e-20
6.299999999999981e-10,1.4979465499771957e-20
6.309999999999981e-10,1.4979465499771957e-20
6.319999999999981e-10,1.4962709945521654e-20
6.329999999999981e-10,1.4962709945521654e-20
6.339999999999981e-10,1.4971087722646807e-20
6.349999999999981e-10,1.4962709945521654e-20
6.359999999999981e-10,1.4979465499771957e-20
6.369999999999981e-10,1.4996221054022264e-20
6.379999999999981e-10,1.5012976608272567e-20
6.389999999999981e-10,1.502973216252287e-20
6.399999999999981e-10,1.5046487716773176e-20
6.409999999999981e-10,1.5046487716773176e-20
6.419999999999981e-10,1.5054865493898326e-20
6.429999999999981e-10,1.5079998825273783e-20
6.439999999999981e-10,1.510513215664924e-20
6.449999999999981e-10,1.510513215664924e-20
6.459999999999981e-10,1.5113509933774392e-20
6.469999999999981e-10,1.513864326514985e-20
6.479999999999981e-10,1.5147021042275e-20
6.489999999999981e-10,1.5147021042275e-20
6.499999999999981e-10,1.5163776596525305e-20
6.509999999999981e-10,1.519728770502591e-20
6.519999999999981e-10,1.5214043259276218e-20
6.529999999999981e-10,1.5247554367776824e-20
6.539999999999981e-10,1.527268769915228e-20
6.54999999999998e-10,1.5281065476277434e-20
6.55999999999998e-10,1.5289443253402587e-20
6.56999999999998e-10,1.526430992202713e-20
6.57999999999998e-10,1.5281065476277434e-20
6.58999999999998e-10,1.5297821030527737e-20
6.59999999999998e-10,1.5297821030527737e-20
6.60999999999998e-10,1.530619880765289e-20
6.61999999999998e-10,1.530619880765289e-20
6.62999999999998e-10,1.530619880765289e-20
6.63999999999998e-10,1.5322954361903193e-20
6.64999999999998e-10,1.5331332139028346e-20
6.65999999999998e-10,1.5331332139028346e-20
6.66999999999998e-10,1.5331332139028346e-20
6.67999999999998e-10,1.5331332139028346e-20
6.68999999999998e-10,1.5331332139028346e-20
6.69999999999998e-10,1.5331332139028346e-20
6.70999999999998e-10,1.5314576584778043e-20
6.71999999999998e-10,1.5297821030527737e-20
6.72999999999998e-10,1.5281065476277434e-20
6.73999999999998e-10,1.5281065476277434e-20
6.74999999999998e-10,1.526430992202713e-20
6.75999999999998e-10,1.5247554367776824e-20
6.76999999999998e-10,1.5222421036401368e-20
6.77999999999998e-10,1.5214043259276218e-20
6.78999999999998e-10,1.5163776596525305e-20
6.79999999999998e-10,1.5130265488024695e-20
6.80999999999998e-10,1.5079998825273783e-20
6.81999999999998e-10,1.502973216252287e-20
6.82999999999998e-10,1.4979465499771957e-20
6.839999999999979e-10,1.491244328277074e-20
6.849999999999979e-10,1.4837043288644372e-20
6.859999999999979e-10,1.4736509963142547e-20
6.869999999999979e-10,1.4619221083390418e-20
6.879999999999979e-10,1.4485176649387983e-20
6.889999999999979e-10,1.4317621106884942e-20
6.899999999999979e-10,1.4284109998384332e-20
6.909999999999979e-10,1.4258976667008876e-20
6.919999999999979e-10,1.4242221112758573e-20
6.929999999999979e-10,1.4208710004257966e-20
6.939999999999979e-10,1.4166821118632204e-20
6.949999999999979e-10,1.41500655643819e-20
6.959999999999979e-10,1.41500655643819e-20
6.969999999999979e-10,1.4175198895757357e-20
6.979999999999979e-10,1.418357667288251e-20
6.989999999999979e-10,1.4200332227132813e-20
6.999999999999979e-10,1.422546555850827e-20
7.009999999999979e-10,1.4242221112758573e-20
7.019999999999979e-10,1.4250598889883726e-20
7.029999999999979e-10,1.4292487775509485e-20
7.039999999999979e-10,1.430924332975979e-20
7.049999999999979e-10,1.4317621106884942e-20
7.059999999999979e-10,1.4317621106884942e-20
7.069999999999979e-10,1.4342754438260398e-20
7.079999999999979e-10,1.4342754438260398e-20
7.089999999999979e-10,1.43595099925107e-20
7.099999999999979e-10,1.43595099925107e-20
7.109999999999979e-10,1.4384643323886158e-20
7.119999999999979e-10,1.4418154432386767e-20
7.129999999999978e-10,1.442653220951192e-20
7.139999999999978e-10,1.4460043318012527e-20
7.149999999999978e-10,1.4460043318012527e-20
7.159999999999978e-10,1.4476798872262833e-20
7.169999999999978e-10,1.4460043318012527e-20
7.179999999999978e-10,1.4476798872262833e-20
7.189999999999978e-10,1.446842109513768e-20
7.199999999999978e-10,1.4476798872262833e-20
7.209999999999978e-10,1.4485176649387983e-20
7.219999999999978e-10,1.450193220363829e-20
7.229999999999978e-10,1.451030998076344e-20
7.239999999999978e-10,1.4493554426513136e-20
7.249999999999978e-10,1.4493554426513136e-20
7.259999999999978e-10,1.4485176649387983e-20
7.269999999999978e-10,1.446842109513768e-20
7.279999999999978e-10,1.443490998663707e-20
7.289999999999978e-10,1.4409776655261614e-20
7.299999999999978e-10,1.4384643323886158e-20
7.309999999999978e-10,1.4376265546761008e-20
7.319999999999978e-10,1.4376265546761008e-20
7.329999999999978e-10,1.4376265546761008e-20
7.339999999999978e-10,1.4367887769635855e-20
7.349999999999978e-10,1.4384643323886158e-20
7.359999999999978e-10,1.4384643323886158e-20
7.369999999999978e-10,1.439302110101131e-20
7.379999999999978e-10,1.4409776655261614e-20
7.389999999999978e-10,1.4443287763762224e-20
7.399999999999978e-10,1.4460043318012527e-20
7.409999999999978e-10,1.4460043318012527e-20
7.419999999999977e-10,1.446842109513768e-20
7.429999999999977e-10,1.4418154432386767e-20
7.439999999999977e-10,1.43595099925107e-20
7.449999999999977e-10,1.4242221112758573e-20
7.459999999999977e-10,1.402439890750462e-20
7.469999999999977e-10,1.3714421153873992e-20
7.479999999999977e-10,1.3337421183242147e-20
7.489999999999977e-10,1.2935287881234845e-20
7.499999999999977e-10,1.2566665687728153e-20
7.509999999999977e-10,1.2365599036724502e-20
7.519999999999977e-10,1.2390732368099958e-20
7.529999999999977e-10,1.2390732368099958e-20
7.539999999999977e-10,1.2415865699475415e-20
7.549999999999977e-10,1.2415865699475415e-20
7.559999999999977e-10,1.2424243476600568e-20
7.569999999999977e-10,1.2415865699475415e-20
7.579999999999977e-10,1.2415865699475415e-20
7.589999999999977e-10,1.2415865699475415e-20
7.599999999999977e-10,1.2415865699475415e-20
7.609999999999977e-10,1.2424243476600568e-20
7.619999999999977e-10,1.2407487922350263e-20
7.629999999999977e-10,1.2415865699475415e-20
7.639999999999977e-10,1.243262125372572e-20
7.649999999999977e-10,1.2440999030850871e-20
7.659999999999977e-10,1.2415865699475415e-20
7.669999999999977e-10,1.2415865699475415e-20
7.679999999999977e-10,1.2424243476600568e-20
7.689999999999977e-10,1.2424243476600568e-20
7.699999999999977e-10,1.2424243476600568e-20
7.709999999999976e-10,1.243262125372572e-20
7.719999999999976e-10,1.2466132362226327e-20
7.729999999999976e-10,1.2457754585101176e-20
7.739999999999976e-10,1.2466132362226327e-20
7.749999999999976e-10,1.2474510139351479e-20
7.759999999999976e-10,1.2457754585101176e-20
7.769999999999976e-10,1.2482887916476632e-20
7.779999999999976e-10,1.2482887916476632e-20
7.789999999999976e-10,1.2482887916476632e-20
7.799999999999976e-10,1.2499643470726935e-20
7.809999999999976e-10,1.2499643470726935e-20
7.819999999999976e-10,1.2491265693601784e-20
7.829999999999976e-10,1.2491265693601784e-20
7.839999999999976e-10,1.2499643470726935e-20
7.849999999999976e-10,1.2491265693601784e-20
7.859999999999976e-10,1.2482887916476632e-20
7.869999999999976e-10,1.2499643470726935e-20
7.879999999999976e-10,1.2499643470726935e-20
7.889999999999976e-10,1.2524776802102392e-20
7.899999999999976e-10,1.2533154579227545e-20
7.909999999999976e-10,1.2558287910603001e-20
7.919999999999976e-10,1.2583421241978458e-20
7.929999999999976e-10,1.2591799019103609e-20
7.939999999999976e-10,1.2608554573353914e-20
7.949999999999976e-10,1.2616932350479066e-20
7.959999999999976e-10,1.2625310127604217e-20
7.969999999999976e-10,1.2616932350479066e-20
7.979999999999976e-10,1.2616932350479066e-20
7.989999999999976e-10,1.2583421241978458e-20
7.999999999999975e-10,1.2524776802102392e-20
8.009999999999975e-10,1.2466132362226327e-20
8.019999999999975e-10,1.2399110145225111e-20
8.029999999999975e-10,1.2365599036724502e-20
8.039999999999975e-10,1.2348843482474199e-20
8.049999999999975e-10,1.235722125959935e-20
8.059999999999975e-10,1.2373976813849655e-20
8.069999999999975e-10,1.2382354590974807e-20
8.079999999999975e-10,1.2399110145225111e-20
8.089999999999975e-10,1.2399110145225111e-20
8.099999999999975e-10,1.243262125372572e-20
8.109999999999975e-10,1.243262125372572e-20
8.119999999999975e-10,1.2440999030850871e-20
8.129999999999975e-10,1.2466132362226327e-20
8.139999999999975e-10,1.2482887916476632e-20
8.149999999999975e-10,1.2508021247852088e-20
8.159999999999975e-10,1.251639902497724e-20
8.169999999999975e-10,1.2491265693601784e-20
8.179999999999975e-10,1.2491265693601784e-20
8.189999999999975e-10,1.2482887916476632e-20
8.199999999999975e-10,1.2482887916476632e-20
8.209999999999975e-10,1.2482887916476632e-20
8.219999999999975e-10,1.2482887916476632e-20
8.229999999999975e-10,1.2482887916476632e-20
8.239999999999975e-10,1.2482887916476632e-20
8.249999999999975e-10,1.2482887916476632e-20
8.259999999999975e-10,1.2482887916476632e-20
8.269999999999975e-10,1.2457754585101176e-20
8.279999999999975e-10,1.2449376807976024e-20
8.289999999999974e-10,1.243262125372572e-20
8.299999999999974e-10,1.2440999030850871e-20
8.309999999999974e-10,1.2457754585101176e-20
8.319999999999974e-10,1.2440999030850871e-20
8.329999999999974e-10,1.2415865699475415e-20
8.339999999999974e-10,1.2390732368099958e-20
8.349999999999974e-10,1.2365599036724502e-20
8.359999999999974e-10,1.2315332373973589e-20
8.369999999999974e-10,1.2248310156972373e-20
8.379999999999974e-10,1.2181287939971156e-20
8.389999999999974e-10,1.2131021277220243e-20
8.399999999999974e-10,1.2097510168719635e-20
8.409999999999974e-10,1.211426572296994e-20
8.419999999999974e-10,1.2131021277220243e-20
8.429999999999974e-10,1.2131021277220243e-20
8.439999999999974e-10,1.21561546085957e-20
8.449999999999974e-10,1.2214799048471765e-20
8.459999999999974e-10,1.2256687934097525e-20
8.469999999999974e-10,1.2306954596848438e-20
8.479999999999974e-10,1.2390732368099958e-20
8.489999999999974e-10,1.2457754585101176e-20
8.499999999999974e-10,1.2474510139351479e-20
8.509999999999974e-10,1.2499643470726935e-20
8.519999999999974e-10,1.2508021247852088e-20
8.529999999999974e-10,1.251639902497724e-20
8.539999999999974e-10,1.2533154579227545e-20
8.549999999999974e-10,1.2541532356352696e-20
8.559999999999974e-10,1.2541532356352696e-20
8.569999999999974e-10,1.2558287910603001e-20
8.579999999999973e-10,1.2549910133477848e-20
8.589999999999973e-10,1.2549910133477848e-20
8.599999999999973e-10,1.2549910133477848e-20
8.609999999999973e-10,1.2549910133477848e-20
8.619999999999973e-10,1.2566665687728153e-20
8.629999999999973e-10,1.2558287910603001e-20
8.639999999999973e-10,1.2549910133477848e-20
8.649999999999973e-10,1.2549910133477848e-20
8.659999999999973e-10,1.2549910133477848e-20
8.669999999999973e-10,1.2549910133477848e-20
8.679999999999973e-10,1.2549910133477848e-20
8.689999999999973e-10,1.2566665687728153e-20
8.699999999999973e-10,1.2558287910603001e-20
8.709999999999973e-10,1.2558287910603001e-20
8.719999999999973e-10,1.2566665687728153e-20
8.729999999999973e-10,1.2583421241978458e-20
8.739999999999973e-10,1.2591799019103609e-20
